,created_at,entry_id,field1,field2
6122,2022-03-17T04:56:30+08:00,6123,32.6,65.0
6123,2022-03-17T04:57:01+08:00,6124,32.6,65.0
6124,2022-03-17T04:57:32+08:00,6125,32.6,65.0
6125,2022-03-17T04:58:03+08:00,6126,32.6,65.0
6126,2022-03-17T04:58:34+08:00,6127,32.6,65.0
6127,2022-03-17T04:59:05+08:00,6128,32.5,65.0
6128,2022-03-17T04:59:36+08:00,6129,32.6,65.0
6129,2022-03-17T05:00:07+08:00,6130,32.6,65.0
6130,2022-03-17T05:00:38+08:00,6131,32.6,65.0
6131,2022-03-17T05:01:08+08:00,6132,32.6,65.0
6132,2022-03-17T05:01:39+08:00,6133,32.6,65.0
6133,2022-03-17T05:02:11+08:00,6134,32.6,65.0
6134,2022-03-17T05:02:41+08:00,6135,32.6,65.0
6135,2022-03-17T05:03:12+08:00,6136,32.6,65.0
6136,2022-03-17T05:03:44+08:00,6137,32.6,65.0
6137,2022-03-17T05:04:15+08:00,6138,32.6,65.0
6138,2022-03-17T05:04:46+08:00,6139,32.6,65.0
6139,2022-03-17T05:05:16+08:00,6140,32.6,65.0
6140,2022-03-17T05:05:47+08:00,6141,32.6,65.0
6141,2022-03-17T05:06:18+08:00,6142,32.6,65.0
6142,2022-03-17T05:06:49+08:00,6143,32.7,65.0
6143,2022-03-17T05:07:20+08:00,6144,32.8,65.0
6144,2022-03-17T05:07:51+08:00,6145,32.7,64.0
6145,2022-03-17T05:08:22+08:00,6146,32.7,64.0
6146,2022-03-17T05:08:53+08:00,6147,32.7,64.0
6147,2022-03-17T05:09:24+08:00,6148,32.7,64.0
6148,2022-03-17T05:09:55+08:00,6149,32.7,64.0
6149,2022-03-17T05:10:26+08:00,6150,32.8,64.0
6150,2022-03-17T05:10:57+08:00,6151,32.6,64.0
6151,2022-03-17T05:11:28+08:00,6152,32.5,64.0
6152,2022-03-17T05:11:59+08:00,6153,32.4,64.0
6153,2022-03-17T05:12:30+08:00,6154,32.4,65.0
6154,2022-03-17T05:13:01+08:00,6155,32.4,65.0
6155,2022-03-17T05:13:32+08:00,6156,32.5,65.0
6156,2022-03-17T05:14:03+08:00,6157,32.6,64.0
6157,2022-03-17T05:14:34+08:00,6158,32.7,64.0
6158,2022-03-17T05:15:05+08:00,6159,32.7,64.0
6159,2022-03-17T05:15:36+08:00,6160,32.8,64.0
6160,2022-03-17T05:16:07+08:00,6161,32.8,64.0
6161,2022-03-17T05:16:38+08:00,6162,32.8,64.0
6162,2022-03-17T05:17:09+08:00,6163,32.9,64.0
6163,2022-03-17T05:17:40+08:00,6164,33.0,62.0
6164,2022-03-17T05:18:11+08:00,6165,33.0,62.0
6165,2022-03-17T05:18:42+08:00,6166,33.0,62.0
6166,2022-03-17T05:19:13+08:00,6167,33.0,62.0
6167,2022-03-17T05:19:44+08:00,6168,32.9,63.0
6168,2022-03-17T05:20:15+08:00,6169,33.0,62.0
6169,2022-03-17T05:20:46+08:00,6170,32.9,63.0
6170,2022-03-17T05:21:17+08:00,6171,32.9,63.0
6171,2022-03-17T05:21:48+08:00,6172,32.8,63.0
6172,2022-03-17T05:22:19+08:00,6173,32.8,63.0
6173,2022-03-17T05:22:50+08:00,6174,32.8,63.0
6174,2022-03-17T05:23:21+08:00,6175,32.9,63.0
6175,2022-03-17T05:23:52+08:00,6176,32.9,63.0
6176,2022-03-17T05:24:23+08:00,6177,32.8,63.0
6177,2022-03-17T05:24:54+08:00,6178,32.8,63.0
6178,2022-03-17T05:25:25+08:00,6179,32.8,63.0
6179,2022-03-17T05:25:56+08:00,6180,32.8,63.0
6180,2022-03-17T05:26:27+08:00,6181,32.8,63.0
6181,2022-03-17T05:26:58+08:00,6182,32.9,63.0
6182,2022-03-17T05:27:29+08:00,6183,32.9,63.0
6183,2022-03-17T05:27:59+08:00,6184,32.8,63.0
6184,2022-03-17T05:28:30+08:00,6185,32.8,63.0
6185,2022-03-17T05:29:01+08:00,6186,32.9,63.0
6186,2022-03-17T05:29:32+08:00,6187,32.9,63.0
6187,2022-03-17T05:30:03+08:00,6188,32.8,63.0
6188,2022-03-17T05:30:34+08:00,6189,32.8,63.0
6189,2022-03-17T05:31:05+08:00,6190,32.8,64.0
6190,2022-03-17T05:31:36+08:00,6191,32.8,64.0
6191,2022-03-17T05:32:07+08:00,6192,32.8,64.0
6192,2022-03-17T05:32:38+08:00,6193,32.8,64.0
6193,2022-03-17T05:33:10+08:00,6194,32.8,64.0
6194,2022-03-17T05:33:41+08:00,6195,32.8,64.0
6195,2022-03-17T05:34:12+08:00,6196,32.8,64.0
6196,2022-03-17T05:34:42+08:00,6197,32.8,64.0
6197,2022-03-17T05:35:14+08:00,6198,32.7,64.0
6198,2022-03-17T05:35:45+08:00,6199,32.8,64.0
6199,2022-03-17T05:36:16+08:00,6200,32.8,64.0
6200,2022-03-17T05:36:47+08:00,6201,32.8,63.0
6201,2022-03-17T05:37:18+08:00,6202,32.8,64.0
6202,2022-03-17T05:37:49+08:00,6203,32.8,64.0
6203,2022-03-17T05:38:20+08:00,6204,32.8,64.0
6204,2022-03-17T05:38:51+08:00,6205,32.7,64.0
6205,2022-03-17T05:39:22+08:00,6206,32.7,64.0
6206,2022-03-17T05:39:53+08:00,6207,32.7,64.0
6207,2022-03-17T05:40:24+08:00,6208,32.6,64.0
6208,2022-03-17T05:40:55+08:00,6209,32.6,64.0
6209,2022-03-17T05:41:26+08:00,6210,32.6,64.0
6210,2022-03-17T05:41:57+08:00,6211,32.6,64.0
6211,2022-03-17T05:42:28+08:00,6212,32.6,64.0
6212,2022-03-17T05:42:59+08:00,6213,32.6,64.0
6213,2022-03-17T05:43:30+08:00,6214,32.6,64.0
6214,2022-03-17T05:44:01+08:00,6215,32.6,64.0
6215,2022-03-17T05:44:31+08:00,6216,32.6,64.0
6216,2022-03-17T05:45:02+08:00,6217,32.6,64.0
6217,2022-03-17T05:45:33+08:00,6218,32.6,64.0
6218,2022-03-17T05:46:04+08:00,6219,32.6,64.0
6219,2022-03-17T05:46:35+08:00,6220,32.7,64.0
6220,2022-03-17T05:47:06+08:00,6221,32.7,64.0
6221,2022-03-17T05:47:37+08:00,6222,32.6,64.0
6222,2022-03-17T05:48:08+08:00,6223,32.5,64.0
6223,2022-03-17T05:48:39+08:00,6224,32.5,65.0
6224,2022-03-17T05:49:10+08:00,6225,32.5,65.0
6225,2022-03-17T05:49:41+08:00,6226,32.5,65.0
6226,2022-03-17T05:50:12+08:00,6227,32.5,65.0
6227,2022-03-17T05:50:43+08:00,6228,32.6,65.0
6228,2022-03-17T05:51:14+08:00,6229,32.6,65.0
6229,2022-03-17T05:51:45+08:00,6230,32.6,65.0
6230,2022-03-17T05:52:16+08:00,6231,32.7,65.0
6231,2022-03-17T05:52:47+08:00,6232,32.7,65.0
6232,2022-03-17T05:53:18+08:00,6233,32.7,64.0
6233,2022-03-17T05:53:49+08:00,6234,32.7,64.0
6234,2022-03-17T05:54:20+08:00,6235,32.6,64.0
6235,2022-03-17T05:54:51+08:00,6236,32.7,64.0
6236,2022-03-17T05:55:22+08:00,6237,32.7,64.0
6237,2022-03-17T05:55:53+08:00,6238,32.7,64.0
6238,2022-03-17T05:56:24+08:00,6239,32.7,64.0
6239,2022-03-17T05:56:55+08:00,6240,32.7,64.0
6240,2022-03-17T05:57:26+08:00,6241,32.7,64.0
6241,2022-03-17T05:57:57+08:00,6242,32.7,64.0
6242,2022-03-17T05:58:28+08:00,6243,32.6,64.0
6243,2022-03-17T05:58:59+08:00,6244,32.6,64.0
6244,2022-03-17T05:59:30+08:00,6245,32.6,64.0
6245,2022-03-17T06:00:01+08:00,6246,32.6,64.0
6246,2022-03-17T06:00:32+08:00,6247,32.6,65.0
6247,2022-03-17T06:01:03+08:00,6248,32.5,65.0
6248,2022-03-17T06:01:34+08:00,6249,32.5,65.0
6249,2022-03-17T06:02:05+08:00,6250,32.6,65.0
6250,2022-03-17T06:02:36+08:00,6251,32.6,65.0
6251,2022-03-17T06:03:07+08:00,6252,32.6,65.0
6252,2022-03-17T06:03:38+08:00,6253,32.6,65.0
6253,2022-03-17T06:04:09+08:00,6254,32.6,65.0
6254,2022-03-17T06:04:40+08:00,6255,32.5,65.0
6255,2022-03-17T06:05:11+08:00,6256,32.5,65.0
6256,2022-03-17T06:05:42+08:00,6257,32.5,65.0
6257,2022-03-17T06:06:13+08:00,6258,32.6,65.0
6258,2022-03-17T06:06:44+08:00,6259,32.6,65.0
6259,2022-03-17T06:07:15+08:00,6260,32.6,65.0
6260,2022-03-17T06:07:46+08:00,6261,32.6,65.0
6261,2022-03-17T06:08:17+08:00,6262,32.7,65.0
6262,2022-03-17T06:08:48+08:00,6263,32.7,64.0
6263,2022-03-17T06:09:19+08:00,6264,32.7,65.0
6264,2022-03-17T06:09:50+08:00,6265,32.6,65.0
6265,2022-03-17T06:10:21+08:00,6266,32.7,65.0
6266,2022-03-17T06:10:52+08:00,6267,32.8,65.0
6267,2022-03-17T06:11:23+08:00,6268,32.7,64.0
6268,2022-03-17T06:11:54+08:00,6269,32.7,65.0
6269,2022-03-17T06:12:24+08:00,6270,32.6,65.0
6270,2022-03-17T06:12:56+08:00,6271,32.6,65.0
6271,2022-03-17T06:13:27+08:00,6272,32.5,65.0
6272,2022-03-17T06:13:58+08:00,6273,32.5,65.0
6273,2022-03-17T06:14:28+08:00,6274,32.5,65.0
6274,2022-03-17T06:14:59+08:00,6275,32.6,65.0
6275,2022-03-17T06:15:30+08:00,6276,32.7,65.0
6276,2022-03-17T06:16:01+08:00,6277,32.7,65.0
6277,2022-03-17T06:16:32+08:00,6278,32.7,65.0
6278,2022-03-17T06:17:03+08:00,6279,32.7,65.0
6279,2022-03-17T06:17:34+08:00,6280,32.7,65.0
6280,2022-03-17T06:18:05+08:00,6281,32.8,64.0
6281,2022-03-17T06:18:36+08:00,6282,32.7,64.0
6282,2022-03-17T06:19:07+08:00,6283,32.7,65.0
6283,2022-03-17T06:19:38+08:00,6284,32.8,65.0
6284,2022-03-17T06:20:09+08:00,6285,32.8,65.0
6285,2022-03-17T06:20:40+08:00,6286,32.8,64.0
6286,2022-03-17T06:21:11+08:00,6287,32.8,64.0
6287,2022-03-17T06:21:42+08:00,6288,32.8,64.0
6288,2022-03-17T06:22:13+08:00,6289,32.7,64.0
6289,2022-03-17T06:22:44+08:00,6290,32.8,64.0
6290,2022-03-17T06:23:15+08:00,6291,32.7,64.0
6291,2022-03-17T06:23:46+08:00,6292,32.8,64.0
6292,2022-03-17T06:24:17+08:00,6293,32.8,64.0
6293,2022-03-17T06:24:48+08:00,6294,32.8,64.0
6294,2022-03-17T06:25:19+08:00,6295,32.6,65.0
6295,2022-03-17T06:25:50+08:00,6296,32.6,65.0
6296,2022-03-17T06:26:21+08:00,6297,32.6,65.0
6297,2022-03-17T06:26:52+08:00,6298,32.5,65.0
6298,2022-03-17T06:27:23+08:00,6299,32.5,65.0
6299,2022-03-17T06:27:54+08:00,6300,32.5,65.0
6300,2022-03-17T06:28:25+08:00,6301,32.5,65.0
6301,2022-03-17T06:28:56+08:00,6302,32.5,65.0
6302,2022-03-17T06:29:27+08:00,6303,32.6,65.0
6303,2022-03-17T06:29:58+08:00,6304,32.6,65.0
6304,2022-03-17T06:30:29+08:00,6305,32.6,65.0
6305,2022-03-17T06:31:00+08:00,6306,32.7,65.0
6306,2022-03-17T06:31:31+08:00,6307,32.6,65.0
6307,2022-03-17T06:32:02+08:00,6308,32.6,65.0
6308,2022-03-17T06:32:33+08:00,6309,32.6,65.0
6309,2022-03-17T06:33:04+08:00,6310,32.5,65.0
6310,2022-03-17T06:33:35+08:00,6311,32.5,66.0
6311,2022-03-17T06:34:06+08:00,6312,32.5,66.0
6312,2022-03-17T06:34:37+08:00,6313,32.5,65.0
6313,2022-03-17T06:35:08+08:00,6314,32.6,65.0
6314,2022-03-17T06:35:39+08:00,6315,32.6,65.0
6315,2022-03-17T06:36:10+08:00,6316,32.6,65.0
6316,2022-03-17T06:36:41+08:00,6317,32.6,65.0
6317,2022-03-17T06:37:12+08:00,6318,32.6,65.0
6318,2022-03-17T06:37:43+08:00,6319,32.7,65.0
6319,2022-03-17T06:38:14+08:00,6320,32.7,65.0
6320,2022-03-17T06:38:45+08:00,6321,32.8,65.0
6321,2022-03-17T06:39:16+08:00,6322,32.8,65.0
6322,2022-03-17T06:39:47+08:00,6323,32.8,65.0
6323,2022-03-17T06:40:18+08:00,6324,32.8,65.0
6324,2022-03-17T06:40:49+08:00,6325,32.8,65.0
6325,2022-03-17T06:41:20+08:00,6326,32.8,65.0
6326,2022-03-17T06:41:51+08:00,6327,32.8,64.0
6327,2022-03-17T06:42:22+08:00,6328,32.8,64.0
6328,2022-03-17T06:42:53+08:00,6329,32.8,64.0
6329,2022-03-17T06:43:24+08:00,6330,32.7,65.0
6330,2022-03-17T06:43:55+08:00,6331,32.7,65.0
6331,2022-03-17T06:44:26+08:00,6332,32.7,65.0
6332,2022-03-17T06:44:57+08:00,6333,32.7,65.0
6333,2022-03-17T06:45:28+08:00,6334,32.7,65.0
6334,2022-03-17T06:45:59+08:00,6335,32.6,65.0
6335,2022-03-17T06:46:30+08:00,6336,32.5,65.0
6336,2022-03-17T06:47:01+08:00,6337,32.5,65.0
6337,2022-03-17T06:47:32+08:00,6338,32.5,65.0
6338,2022-03-17T06:48:03+08:00,6339,32.4,66.0
6339,2022-03-17T06:48:34+08:00,6340,32.4,66.0
6340,2022-03-17T06:49:05+08:00,6341,32.5,66.0
6341,2022-03-17T06:49:36+08:00,6342,32.6,65.0
6342,2022-03-17T06:50:07+08:00,6343,32.7,65.0
6343,2022-03-17T06:50:38+08:00,6344,32.7,65.0
6344,2022-03-17T06:51:09+08:00,6345,32.6,65.0
6345,2022-03-17T06:51:40+08:00,6346,32.6,65.0
6346,2022-03-17T06:52:11+08:00,6347,32.6,65.0
6347,2022-03-17T06:52:42+08:00,6348,32.7,65.0
6348,2022-03-17T06:53:13+08:00,6349,32.6,65.0
6349,2022-03-17T06:53:44+08:00,6350,32.6,65.0
6350,2022-03-17T06:54:15+08:00,6351,32.6,65.0
6351,2022-03-17T06:54:46+08:00,6352,32.6,65.0
6352,2022-03-17T06:55:17+08:00,6353,32.6,65.0
6353,2022-03-17T06:55:48+08:00,6354,32.6,65.0
6354,2022-03-17T06:56:19+08:00,6355,32.6,65.0
6355,2022-03-17T06:56:50+08:00,6356,32.7,65.0
6356,2022-03-17T06:57:21+08:00,6357,32.7,65.0
6357,2022-03-17T06:57:52+08:00,6358,32.7,65.0
6358,2022-03-17T06:58:23+08:00,6359,32.6,65.0
6359,2022-03-17T06:58:54+08:00,6360,32.6,65.0
6360,2022-03-17T06:59:25+08:00,6361,32.5,65.0
6361,2022-03-17T06:59:56+08:00,6362,32.5,66.0
6362,2022-03-17T07:00:27+08:00,6363,32.5,65.0
6363,2022-03-17T07:00:58+08:00,6364,32.5,65.0
6364,2022-03-17T07:01:29+08:00,6365,32.5,66.0
6365,2022-03-17T07:02:00+08:00,6366,32.5,66.0
6366,2022-03-17T07:02:31+08:00,6367,32.5,66.0
6367,2022-03-17T07:03:02+08:00,6368,32.5,66.0
6368,2022-03-17T07:03:33+08:00,6369,32.5,66.0
6369,2022-03-17T07:04:04+08:00,6370,32.5,66.0
6370,2022-03-17T07:04:35+08:00,6371,32.5,66.0
6371,2022-03-17T07:05:06+08:00,6372,32.5,66.0
6372,2022-03-17T07:05:37+08:00,6373,32.5,66.0
6373,2022-03-17T07:06:08+08:00,6374,32.5,66.0
6374,2022-03-17T07:06:39+08:00,6375,32.6,65.0
6375,2022-03-17T07:07:10+08:00,6376,32.6,65.0
6376,2022-03-17T07:07:41+08:00,6377,32.6,65.0
6377,2022-03-17T07:08:12+08:00,6378,32.6,65.0
6378,2022-03-17T07:08:43+08:00,6379,32.6,65.0
6379,2022-03-17T07:09:14+08:00,6380,32.6,65.0
6380,2022-03-17T07:09:45+08:00,6381,32.6,65.0
6381,2022-03-17T07:10:16+08:00,6382,32.5,65.0
6382,2022-03-17T07:10:47+08:00,6383,32.5,65.0
6383,2022-03-17T07:11:18+08:00,6384,32.5,65.0
6384,2022-03-17T07:11:49+08:00,6385,32.5,66.0
6385,2022-03-17T07:12:20+08:00,6386,32.4,66.0
6386,2022-03-17T07:12:51+08:00,6387,32.4,66.0
6387,2022-03-17T07:13:22+08:00,6388,32.4,66.0
6388,2022-03-17T07:13:53+08:00,6389,32.4,66.0
6389,2022-03-17T07:14:24+08:00,6390,32.4,66.0
6390,2022-03-17T07:14:55+08:00,6391,32.4,66.0
6391,2022-03-17T07:15:26+08:00,6392,32.4,66.0
6392,2022-03-17T07:15:57+08:00,6393,32.4,66.0
6393,2022-03-17T07:16:28+08:00,6394,32.4,66.0
6394,2022-03-17T07:16:59+08:00,6395,32.4,66.0
6395,2022-03-17T07:17:30+08:00,6396,32.5,66.0
6396,2022-03-17T07:18:01+08:00,6397,32.6,66.0
6397,2022-03-17T07:18:32+08:00,6398,32.6,65.0
6398,2022-03-17T07:19:03+08:00,6399,32.6,65.0
6399,2022-03-17T07:19:34+08:00,6400,32.6,65.0
6400,2022-03-17T07:20:05+08:00,6401,32.5,65.0
6401,2022-03-17T07:20:36+08:00,6402,32.5,65.0
6402,2022-03-17T07:21:07+08:00,6403,32.5,65.0
6403,2022-03-17T07:21:38+08:00,6404,32.6,65.0
6404,2022-03-17T07:22:09+08:00,6405,32.6,65.0
6405,2022-03-17T07:22:40+08:00,6406,32.6,65.0
6406,2022-03-17T07:23:11+08:00,6407,32.6,65.0
6407,2022-03-17T07:23:42+08:00,6408,32.6,65.0
6408,2022-03-17T07:24:13+08:00,6409,32.6,65.0
6409,2022-03-17T07:24:44+08:00,6410,32.5,65.0
6410,2022-03-17T07:25:15+08:00,6411,32.6,65.0
6411,2022-03-17T07:25:46+08:00,6412,32.6,65.0
6412,2022-03-17T07:26:17+08:00,6413,32.5,65.0
6413,2022-03-17T07:26:48+08:00,6414,32.5,65.0
6414,2022-03-17T07:27:19+08:00,6415,32.6,65.0
6415,2022-03-17T07:27:50+08:00,6416,32.6,65.0
6416,2022-03-17T07:28:21+08:00,6417,32.6,65.0
6417,2022-03-17T07:28:52+08:00,6418,32.5,65.0
6418,2022-03-17T07:29:23+08:00,6419,32.6,65.0
6419,2022-03-17T07:29:54+08:00,6420,32.6,65.0
6420,2022-03-17T07:30:25+08:00,6421,32.7,65.0
6421,2022-03-17T07:30:56+08:00,6422,32.6,65.0
6422,2022-03-17T07:31:27+08:00,6423,32.6,65.0
6423,2022-03-17T07:31:58+08:00,6424,32.7,65.0
6424,2022-03-17T07:32:29+08:00,6425,32.7,65.0
6425,2022-03-17T07:33:00+08:00,6426,32.7,64.0
6426,2022-03-17T07:33:31+08:00,6427,32.7,65.0
6427,2022-03-17T07:34:02+08:00,6428,32.7,65.0
6428,2022-03-17T07:34:33+08:00,6429,32.8,64.0
6429,2022-03-17T07:35:04+08:00,6430,32.8,64.0
6430,2022-03-17T07:35:35+08:00,6431,32.9,64.0
6431,2022-03-17T07:36:06+08:00,6432,32.9,64.0
6432,2022-03-17T07:36:37+08:00,6433,32.9,64.0
6433,2022-03-17T07:37:08+08:00,6434,33.0,63.0
6434,2022-03-17T07:37:39+08:00,6435,33.0,62.0
6435,2022-03-17T07:38:10+08:00,6436,32.9,64.0
6436,2022-03-17T07:38:41+08:00,6437,33.0,63.0
6437,2022-03-17T07:39:12+08:00,6438,33.0,62.0
6438,2022-03-17T07:39:43+08:00,6439,33.0,62.0
6439,2022-03-17T07:40:14+08:00,6440,33.0,62.0
6440,2022-03-17T07:40:45+08:00,6441,33.0,62.0
6441,2022-03-17T07:41:15+08:00,6442,33.0,62.0
6442,2022-03-17T07:41:46+08:00,6443,33.1,62.0
6443,2022-03-17T07:42:18+08:00,6444,33.1,62.0
6444,2022-03-17T07:42:49+08:00,6445,33.0,62.0
6445,2022-03-17T07:43:20+08:00,6446,33.1,62.0
6446,2022-03-17T07:43:51+08:00,6447,33.1,62.0
6447,2022-03-17T07:44:21+08:00,6448,33.2,62.0
6448,2022-03-17T07:44:52+08:00,6449,33.1,62.0
6449,2022-03-17T07:45:23+08:00,6450,33.2,62.0
6450,2022-03-17T07:45:54+08:00,6451,33.1,62.0
6451,2022-03-17T07:46:25+08:00,6452,33.2,62.0
6452,2022-03-17T07:46:56+08:00,6453,33.2,61.0
6453,2022-03-17T07:47:27+08:00,6454,33.2,61.0
6454,2022-03-17T07:47:58+08:00,6455,33.2,61.0
6455,2022-03-17T07:48:29+08:00,6456,33.2,61.0
6456,2022-03-17T07:49:00+08:00,6457,33.1,62.0
6457,2022-03-17T07:49:31+08:00,6458,33.0,62.0
6458,2022-03-17T07:50:02+08:00,6459,33.0,62.0
6459,2022-03-17T07:50:33+08:00,6460,33.0,62.0
6460,2022-03-17T07:51:04+08:00,6461,33.0,62.0
6461,2022-03-17T07:51:35+08:00,6462,33.0,62.0
6462,2022-03-17T07:52:06+08:00,6463,33.0,62.0
6463,2022-03-17T07:52:37+08:00,6464,32.9,63.0
6464,2022-03-17T07:53:08+08:00,6465,32.9,63.0
6465,2022-03-17T07:53:39+08:00,6466,32.8,64.0
6466,2022-03-17T07:54:10+08:00,6467,32.8,64.0
6467,2022-03-17T07:54:41+08:00,6468,32.8,64.0
6468,2022-03-17T07:55:12+08:00,6469,32.8,64.0
6469,2022-03-17T07:55:43+08:00,6470,32.8,64.0
6470,2022-03-17T07:56:14+08:00,6471,32.8,64.0
6471,2022-03-17T07:56:45+08:00,6472,32.8,64.0
6472,2022-03-17T07:57:16+08:00,6473,32.8,64.0
6473,2022-03-17T07:57:47+08:00,6474,32.8,64.0
6474,2022-03-17T07:58:18+08:00,6475,32.9,64.0
6475,2022-03-17T07:58:49+08:00,6476,32.9,64.0
6476,2022-03-17T07:59:20+08:00,6477,32.9,64.0
6477,2022-03-17T07:59:51+08:00,6478,32.9,64.0
6478,2022-03-17T08:00:22+08:00,6479,32.9,63.0
6479,2022-03-17T08:00:53+08:00,6480,32.9,63.0
6480,2022-03-17T08:01:24+08:00,6481,32.8,64.0
6481,2022-03-17T08:01:55+08:00,6482,32.8,64.0
6482,2022-03-17T08:02:26+08:00,6483,32.8,64.0
6483,2022-03-17T08:02:57+08:00,6484,32.9,64.0
6484,2022-03-17T08:03:28+08:00,6485,33.0,63.0
6485,2022-03-17T08:03:59+08:00,6486,33.0,62.0
6486,2022-03-17T08:04:30+08:00,6487,33.0,62.0
6487,2022-03-17T08:05:01+08:00,6488,32.9,63.0
6488,2022-03-17T08:05:32+08:00,6489,33.0,62.0
6489,2022-03-17T08:06:03+08:00,6490,33.0,62.0
6490,2022-03-17T08:06:34+08:00,6491,33.1,62.0
6491,2022-03-17T08:07:05+08:00,6492,33.2,62.0
6492,2022-03-17T08:07:36+08:00,6493,33.2,62.0
6493,2022-03-17T08:08:07+08:00,6494,33.1,62.0
6494,2022-03-17T08:08:38+08:00,6495,33.1,62.0
6495,2022-03-17T08:09:09+08:00,6496,33.1,61.0
6496,2022-03-17T08:09:40+08:00,6497,33.0,61.0
6497,2022-03-17T08:10:11+08:00,6498,33.0,61.0
6498,2022-03-17T08:10:42+08:00,6499,33.0,61.0
6499,2022-03-17T08:11:13+08:00,6500,33.0,61.0
6500,2022-03-17T08:11:44+08:00,6501,33.0,61.0
6501,2022-03-17T08:12:15+08:00,6502,33.0,62.0
6502,2022-03-17T08:12:46+08:00,6503,33.0,62.0
6503,2022-03-17T08:13:17+08:00,6504,32.9,63.0
6504,2022-03-17T08:13:48+08:00,6505,32.9,63.0
6505,2022-03-17T08:14:19+08:00,6506,33.0,62.0
6506,2022-03-17T08:14:50+08:00,6507,33.1,62.0
6507,2022-03-17T08:15:21+08:00,6508,33.2,61.0
6508,2022-03-17T08:15:52+08:00,6509,33.2,61.0
6509,2022-03-17T08:16:23+08:00,6510,33.2,61.0
6510,2022-03-17T08:16:54+08:00,6511,33.2,61.0
6511,2022-03-17T08:17:25+08:00,6512,33.2,61.0
6512,2022-03-17T08:17:56+08:00,6513,33.2,61.0
6513,2022-03-17T08:18:27+08:00,6514,33.2,61.0
6514,2022-03-17T08:18:58+08:00,6515,33.1,61.0
6515,2022-03-17T08:19:28+08:00,6516,33.0,61.0
6516,2022-03-17T08:20:00+08:00,6517,32.9,63.0
6517,2022-03-17T08:20:31+08:00,6518,32.9,63.0
6518,2022-03-17T08:21:02+08:00,6519,32.8,63.0
6519,2022-03-17T08:21:33+08:00,6520,32.8,63.0
6520,2022-03-17T08:22:04+08:00,6521,32.9,63.0
6521,2022-03-17T08:22:35+08:00,6522,32.9,63.0
6522,2022-03-17T08:23:06+08:00,6523,32.9,63.0
6523,2022-03-17T08:23:37+08:00,6524,32.9,63.0
6524,2022-03-17T08:24:08+08:00,6525,32.9,63.0
6525,2022-03-17T08:24:39+08:00,6526,32.9,63.0
6526,2022-03-17T08:25:09+08:00,6527,32.9,63.0
6527,2022-03-17T08:25:41+08:00,6528,32.9,63.0
6528,2022-03-17T08:26:12+08:00,6529,33.0,62.0
6529,2022-03-17T08:26:42+08:00,6530,33.0,62.0
6530,2022-03-17T08:27:13+08:00,6531,33.1,62.0
6531,2022-03-17T08:27:44+08:00,6532,33.1,61.0
6532,2022-03-17T08:28:15+08:00,6533,33.1,61.0
6533,2022-03-17T08:28:46+08:00,6534,33.1,61.0
6534,2022-03-17T08:29:17+08:00,6535,33.1,61.0
6535,2022-03-17T08:29:48+08:00,6536,33.1,61.0
6536,2022-03-17T08:30:19+08:00,6537,33.1,61.0
6537,2022-03-17T08:30:50+08:00,6538,33.1,61.0
6538,2022-03-17T08:31:21+08:00,6539,33.0,61.0
6539,2022-03-17T08:31:52+08:00,6540,33.1,61.0
6540,2022-03-17T08:32:23+08:00,6541,33.2,61.0
6541,2022-03-17T08:32:54+08:00,6542,33.1,61.0
6542,2022-03-17T08:33:25+08:00,6543,33.0,61.0
6543,2022-03-17T08:33:56+08:00,6544,33.0,61.0
6544,2022-03-17T08:34:27+08:00,6545,33.0,61.0
6545,2022-03-17T08:34:58+08:00,6546,33.1,61.0
6546,2022-03-17T08:35:29+08:00,6547,33.1,61.0
6547,2022-03-17T08:36:00+08:00,6548,33.1,61.0
6548,2022-03-17T08:36:31+08:00,6549,33.1,61.0
6549,2022-03-17T08:37:02+08:00,6550,33.2,61.0
6550,2022-03-17T08:37:33+08:00,6551,33.2,61.0
6551,2022-03-17T08:38:04+08:00,6552,33.2,61.0
6552,2022-03-17T08:38:35+08:00,6553,33.1,61.0
6553,2022-03-17T08:39:06+08:00,6554,33.2,61.0
6554,2022-03-17T08:39:37+08:00,6555,33.2,61.0
6555,2022-03-17T08:40:08+08:00,6556,33.2,61.0
6556,2022-03-17T08:40:39+08:00,6557,33.2,61.0
6557,2022-03-17T08:41:10+08:00,6558,33.2,61.0
6558,2022-03-17T08:41:41+08:00,6559,33.2,61.0
6559,2022-03-17T08:42:12+08:00,6560,33.3,61.0
6560,2022-03-17T08:42:43+08:00,6561,33.3,61.0
6561,2022-03-17T08:43:14+08:00,6562,33.4,61.0
6562,2022-03-17T08:43:45+08:00,6563,33.4,61.0
6563,2022-03-17T08:44:16+08:00,6564,33.5,61.0
6564,2022-03-17T08:44:47+08:00,6565,33.6,61.0
6565,2022-03-17T08:45:18+08:00,6566,33.6,61.0
6566,2022-03-17T08:45:49+08:00,6567,33.6,61.0
6567,2022-03-17T08:46:20+08:00,6568,33.6,61.0
6568,2022-03-17T08:46:51+08:00,6569,33.7,61.0
6569,2022-03-17T08:47:22+08:00,6570,33.7,60.0
6570,2022-03-17T08:47:53+08:00,6571,33.7,60.0
6571,2022-03-17T08:48:24+08:00,6572,33.7,60.0
6572,2022-03-17T08:48:55+08:00,6573,33.7,60.0
